id,start_lat,start_lng,end_lat,end_lng
3013,-6.21450200,106.71435600,-6.21560600,106.71284600
3014,-6.20155800,106.82334100,-6.20295800,106.83012600
3015,-6.31895800,106.76917000,-6.32319100,106.76815600
3016,-6.37672500,106.83185400,-6.37339400,106.83258900
3017,-6.34221300,106.85470700,-6.34544100,106.85212400
3018,-6.30430800,106.86160800,-6.29799100,106.86272100
3019,-6.28490600,106.90466400,-6.29582100,106.90844800
3020,-6.12287800,106.84631800,-6.12279700,106.84845900
3021,-6.19601300,106.88636700,-6.19250000,106.88423900
3022,-6.25551200,106.87115000,-6.25827300,106.86974100
3023,-6.12568100,106.90121900,-6.12303300,106.90082000
3024,-6.59799900,106.79406000,-6.59657200,106.79314800
3025,-6.30220100,106.67157100,-6.30036800,106.67114200
3026,-6.16346200,106.77563800,-6.15852800,106.76343500
3027,-6.21616600,106.83610300,-6.21836000,106.83624500
3028,-6.19906300,106.85369100,-6.19943900,106.85402400
3029,-6.22859700,106.78274200,-6.23562400,106.78295500
3030,-6.23758400,106.99979900,-6.23721000,106.99938100
3031,-6.30485900,106.83953000,-6.30846600,106.83903500
3032,-6.27440500,106.85783400,-6.27828900,106.86190400
3033,-6.20896800,106.82685600,-6.20940600,106.82844400
3034,-6.44603200,106.76875300,-6.44591200,106.76888100
3035,-6.22492400,106.83162100,-6.22506400,106.83872000
3036,-6.20239000,106.84586600,-6.19878900,106.84111300
3037,-6.26358900,106.81298100,-6.26474300,106.80801700
3038,-6.24910800,106.93799100,-6.25024400,106.94556500
3039,-6.15499400,106.81844000,-6.15268900,106.81746000
3040,-6.17030300,106.86620900,-6.16854800,106.87016000
3041,-6.26899300,107.12159000,-6.27056300,107.11484000
3042,-6.38557700,106.77113400,-6.39695600,106.78166500
3043,-6.25459300,106.81453800,-6.26544800,106.82004800
3044,-6.16973100,106.76813600,-6.16557600,106.77504600
3045,-6.27430600,106.70740500,-6.27373700,106.69965700
3046,-6.23916900,106.93534400,-6.23930700,106.93685400
3047,-6.27300500,106.81552000,-6.27674400,106.81821400
3048,-6.17558400,106.63813600,-6.17297200,106.63600200
3049,-6.21539300,106.83605000,-6.21831200,106.83625300
3050,-6.22892200,106.73525500,-6.23215200,106.72978100
3051,-6.19048300,106.79374800,-6.19431500,106.79223200
3052,-6.17606600,106.90493800,-6.17258900,106.90369600
3053,-6.18351900,106.86277800,-6.18196600,106.86174300
3054,-6.31634600,106.72892500,-6.30893400,106.72608200
3055,-6.32150500,106.64019300,-6.32473100,106.64008300
3056,-6.32640800,106.68429900,-6.32165200,106.67704200
3057,-6.19758300,106.61481800,-6.19784400,106.61479700
3058,-6.21831400,106.82765300,-6.21911300,106.82843800
3059,-6.23864300,107.02526300,-6.23902400,107.02240500
3060,-6.34543900,106.75524000,-6.34023200,106.75497800
3061,-6.30452300,106.85018700,-6.30600900,106.84739300
3062,-6.22053100,106.76861800,-6.21679600,106.76962800
3063,-6.25891100,106.85380300,-6.25770600,106.85611300
3064,-6.32536500,106.92413400,-6.30671700,106.92383600
3065,-6.21493900,106.83649600,-6.21654600,106.83614000
3066,-6.50930000,106.84283300,-6.50720100,106.84342900
3067,-6.21676100,106.74747300,-6.20317600,106.74261200
3068,-6.34432200,106.72092800,-6.33042500,106.71577500
3069,-6.22759000,106.80056000,-6.22664100,106.80209800
3070,-6.14282900,106.69637300,-6.14799700,106.69652300
3071,-6.14291000,106.81505500,-6.14225500,106.81712700
3072,-6.38874300,107.00281200,-6.38653000,106.99770800
3073,-6.16026300,106.81931800,-6.16006900,106.81894600
3074,-6.24996000,106.57871300,-6.24915500,106.57898100
3075,-6.10869100,106.77664400,-6.10892800,106.77809200
3076,-6.23153800,106.87693700,-6.23052200,106.88493500
3077,-6.17198500,106.89821400,-6.16736300,106.90098500
3078,-6.25710800,106.78812100,-6.25722800,106.78925600
3079,-6.11878700,106.77529300,-6.11601600,106.77679500
3080,-6.22565400,106.80881100,-6.22543900,106.80450600
3081,-6.21530800,106.81879700,-6.21924800,106.82025700
3082,-6.27550300,106.87674200,-6.26681100,106.87583400
3083,-6.39479900,106.79631800,-6.40040000,106.79590600
3084,-6.14886100,106.79445800,-6.15387600,106.80168600
3085,-6.30748100,106.92393200,-6.30238800,106.92371400
3086,-6.18800500,106.88100100,-6.19281000,106.88045200
3087,-6.12222100,106.88913100,-6.11752100,106.89120600
3088,-6.25921600,106.93201400,-6.25574900,106.92527900
3089,-6.31681600,106.71765400,-6.31724000,106.71240300
3090,-6.19042500,106.66121000,-6.18697500,106.66006200
3091,-6.16246600,106.79052600,-6.16445100,106.78708500
3092,-6.24780100,106.78135100,-6.25266600,106.78192400
3093,-6.17158600,106.63523700,-6.17175200,106.63506400
3094,-6.27245700,106.80439200,-6.28190400,106.80592800
3095,-6.24892000,106.83634900,-6.24986800,106.83755500
3096,-6.25340700,106.84965800,-6.25669800,106.84966400
3097,-6.13476900,106.83184600,-6.13891000,106.84269800
3098,-6.16173100,106.86645800,-6.16505600,106.86395300
3099,-6.20001000,106.76919100,-6.20631100,106.76982500
3100,-6.15212900,106.79586600,-6.15202100,106.79715300
3101,-6.17588800,106.80386100,-6.17897100,106.80211300
3102,-6.22226200,106.81408900,-6.22351500,106.81027700
3103,-6.24922900,106.76341900,-6.24550600,106.76262900
3104,-6.22881300,106.84987300,-6.22714000,106.85100800
3105,-6.58125600,106.79628900,-6.58714700,106.79627200
3106,-6.17359500,106.78967100,-6.17172800,106.78835700
3107,-6.21124100,106.79043600,-6.20902900,106.78891300
3108,-6.25098900,106.91830100,-6.24611200,106.91674700
3109,-6.40501300,106.84631400,-6.40890300,106.84528800
3110,-6.16449700,106.77262600,-6.16239600,106.77231700
3111,-6.13539900,106.83385500,-6.13406100,106.83749600
3112,-6.27668100,106.84579800,-6.26969100,106.83998100
3113,-6.10942100,106.77679900,-6.10918700,106.77862900
3114,-6.22761100,106.92267100,-6.22579600,106.91964300
3115,-6.18861100,106.79723600,-6.18934800,106.79901700
3116,-6.16382000,106.81747800,-6.16440800,106.81485800
3117,-6.23939100,106.88797800,-6.23511100,106.88459800
3118,-6.55058400,106.80701800,-6.54721900,106.80608100
3119,-6.12072200,106.68638300,-6.11846000,106.68532100
3120,-6.20819600,106.82866800,-6.20759900,106.82836100
3121,-6.34697500,106.82640500,-6.34594500,106.82290300
3122,-6.16147000,106.85180200,-6.16336100,106.85278600
3123,-6.18455700,106.82940100,-6.18718600,106.82794800
3124,-6.23845800,106.82614300,-6.23420400,106.82266100
3125,-6.13759000,106.83214600,-6.13617900,106.83078500
3126,-6.27726100,106.97437800,-6.28104800,106.97421000
3127,-6.16303000,106.79669800,-6.16412100,106.79344100
3128,-6.24750900,106.81994600,-6.25334600,106.82171700
3129,-6.20230100,106.89458900,-6.20237700,106.89567800
3130,-6.18496800,106.88864200,-6.18338600,106.88580700
3131,-6.14957200,106.82039400,-6.15093000,106.82082500
3132,-6.38313500,106.76561800,-6.39395800,106.77618300
3133,-6.17003400,106.80094300,-6.17031400,106.80049800
3134,-6.16039400,106.80595900,-6.15692500,106.80237600
3135,-6.23827300,106.78842900,-6.24092200,106.78804300
3136,-6.28197300,106.69838300,-6.27900100,106.70041500
3137,-6.25429900,106.82775600,-6.25535400,106.82777800
3138,-6.30050100,106.92969500,-6.29623700,106.92362800
3139,-6.16134900,106.81212200,-6.15755500,106.81404800
3140,-6.17386000,106.78344100,-6.17062000,106.77540800
3141,-6.29022200,106.75904500,-6.28414500,106.75756100
3142,-6.22136900,106.82201900,-6.22137300,106.82339600
3143,-6.38113400,106.76908000,-6.38182600,106.76703500
3144,-6.32741800,106.81034900,-6.32526300,106.80613900
3145,-6.19961300,106.72751600,-6.19404500,106.71921500
3146,-6.19187100,106.75552800,-6.19297700,106.75693600
3147,-6.19784800,106.85236100,-6.20178900,106.85096600
3148,-6.19798000,106.81663500,-6.19700000,106.81757100
3149,-6.18888600,106.59174600,-6.18469200,106.58903900
3150,-6.15059700,106.81725400,-6.15144800,106.81738500
3151,-6.21220300,106.84442400,-6.21373600,106.83772900
3152,-6.24274900,106.75903600,-6.23664600,106.75016900
3153,-6.29487600,106.87392100,-6.29359300,106.87801400
3154,-6.21981400,106.83020600,-6.22122600,106.82370500
3155,-6.11247900,106.75286900,-6.11645500,106.75657200
3156,-6.22492600,106.85508700,-6.22266700,106.84955100
3157,-6.16276800,106.84050300,-6.16449800,106.84117400
3158,-6.19006900,106.79165100,-6.18919300,106.79625600
3159,-6.29510400,106.68045000,-6.29202100,106.67854600
3160,-6.17817700,106.71355100,-6.18185700,106.71034000
3161,-6.19919500,106.88060200,-6.19326700,106.88233400
3162,-6.26851600,106.99480800,-6.26639500,106.99523900
3163,-6.23711700,106.92237400,-6.23086900,106.92363100
3164,-6.28928000,106.86827700,-6.28671100,106.86791900
3165,-6.24477600,106.90168600,-6.25497900,106.90966000
3166,-6.25796500,106.91261500,-6.25605100,106.90976300
3167,-6.24946400,106.94053600,-6.23918800,106.94184300
3168,-6.20191300,106.88601400,-6.20223400,106.88282100
3169,-6.33099400,106.87923800,-6.33928600,106.88206800
3170,-6.18707200,106.58789000,-6.18328200,106.58429400
3171,-6.24955300,106.80923200,-6.25492800,106.80808900
3172,-6.12889600,106.65737400,-6.13052800,106.65354400
3173,-6.28322900,106.84445700,-6.27458900,106.84040500
3174,-6.17980500,106.90432600,-6.18071500,106.90388800
3175,-6.35487900,106.80708500,-6.35401100,106.80862000
3176,-6.23720200,106.65992100,-6.22491100,106.65026800
3177,-6.21738300,106.85430100,-6.22114400,106.85906000
3178,-6.30082400,106.83237000,-6.30665600,106.83882300
3179,-6.17878800,106.91339200,-6.17476400,106.91343000
3180,-6.16399600,106.90381800,-6.16880400,106.90427900
3181,-6.33386200,106.81324500,-6.32997900,106.81060800
3182,-6.20052100,106.79934600,-6.19429700,106.79140200
3183,-6.59596400,106.80454100,-6.60270100,106.80678600
3184,-6.30535600,106.71978400,-6.30265900,106.71610100
3185,-6.17056100,106.90316300,-6.17028100,106.90140300
3186,-6.12713600,106.89339300,-6.12521600,106.89018000
3187,-6.24758600,106.91786800,-6.24714300,106.90961300
3188,-6.24212000,106.84167500,-6.24434300,106.84334700
3189,-6.26093300,106.71066800,-6.26063600,106.71083500
3190,-6.59153300,106.80684500,-6.58694700,106.80547700
3191,-6.28100900,106.82343600,-6.28514100,106.82214100
3192,-6.11353600,106.91108100,-6.11285200,106.90873200
3193,-6.29258100,106.80301500,-6.29537200,106.80309100
3194,-6.19817600,106.89260100,-6.20092600,106.89209300
3195,-6.35365200,106.84499500,-6.35304400,106.84382600
3196,-6.29524500,106.96632100,-6.30052600,106.97915100
3197,-6.15158900,106.90466900,-6.14717500,106.90756000
3198,-6.20533900,106.80680400,-6.20881600,106.81000800
3199,-6.21732100,106.76161900,-6.21442100,106.76935400
3200,-6.22807600,106.85279600,-6.22447000,106.85198500
3201,-6.21795400,106.83611900,-6.21661000,106.83741100
3202,-6.15607100,106.78142700,-6.15957700,106.78527100
3203,-6.17113800,106.79460100,-6.17423500,106.79470300
3204,-6.20052800,106.84235600,-6.19820800,106.83941100
3205,-6.20889100,106.83286300,-6.20677600,106.83362400
3206,-6.24462000,106.78868100,-6.24343200,106.79167200
3207,-6.21574500,106.79170300,-6.21014600,106.79621800
3208,-6.28039300,106.80600300,-6.28458300,106.80589400
3209,-6.20958400,106.81917300,-6.20477800,106.81825100
3210,-6.18281100,106.90376600,-6.17358500,106.90304400
3211,-6.24983900,106.80897500,-6.24936500,106.80511900
3212,-6.27778400,106.73621700,-6.27212400,106.73834100
3213,-6.28187500,106.79398200,-6.27564600,106.79709900
3214,-6.22516900,106.70359200,-6.22494300,106.70785000
3215,-6.31411300,106.76962600,-6.31549100,106.76866900
3216,-6.11165800,106.75226200,-6.12456700,106.75040600
3217,-6.26264500,106.78349300,-6.26526900,106.78377600
3218,-6.19322900,106.83906000,-6.19857200,106.83967200
3219,-6.22470600,106.93661800,-6.21745900,106.92926000
3220,-6.18458600,106.74658100,-6.18868000,106.74647300
3221,-6.19021100,106.89700400,-6.18909900,106.89982100
3222,-6.23552900,106.85604300,-6.24292300,106.85764300
3223,-6.17817600,106.71534100,-6.17777800,106.71240500
3224,-6.24878100,106.79053600,-6.25346400,106.78977500
3225,-6.21719000,106.82956500,-6.21456500,106.82741900
3226,-6.23456900,106.84850300,-6.23734400,106.84577100
3227,-6.22130600,106.79113500,-6.22325800,106.79367400
3228,-6.15328900,106.88189700,-6.15164000,106.89035100
3229,-6.19326100,106.85221500,-6.19188100,106.85379100
3230,-6.23012300,106.84426500,-6.22894500,106.84451200
3231,-6.15025500,106.73816500,-6.15210300,106.73344900
3232,-6.26663800,106.77489100,-6.26761900,106.77169800
3233,-6.20115100,106.81469300,-6.20629600,106.81849600
3234,-6.21518300,106.82855600,-6.21509000,106.82494600
3235,-6.22894100,106.82281600,-6.22897500,106.82354800
3236,-6.24939000,106.94143100,-6.25022000,106.94635500
3237,-6.28791200,106.93974300,-6.28065400,106.93854800
3238,-6.27495500,106.98705000,-6.27093800,106.98969100
3239,-6.20932200,106.82901700,-6.20738100,106.82454600
3240,-6.36767100,106.83343100,-6.36378900,106.83376900
3241,-6.27274400,106.66536700,-6.26950200,106.67309600
3242,-6.21166600,106.85851200,-6.21072600,106.85114600
3243,-6.25844200,106.88502900,-6.26256400,106.88771600
3244,-6.27552700,106.74635000,-6.26571800,106.73750400
3245,-6.20230300,106.82310800,-6.19801600,106.82299100
3246,-6.19407600,106.82979900,-6.19486900,106.83263900
3247,-6.15409500,106.83561900,-6.15095400,106.83481300
3248,-6.18884800,106.84664900,-6.19349800,106.84910600
3249,-6.19037400,106.76412500,-6.18963100,106.76876900
3250,-6.26851100,106.65982900,-6.26993600,106.65656400
3251,-6.22252700,106.77850000,-6.22331300,106.77849700
3252,-6.20615200,106.80976800,-6.20488300,106.80602900
3253,-6.20990900,106.82902800,-6.21057700,106.82460500
3254,-6.18995400,106.78328800,-6.19281400,106.78869800
3255,-6.30090800,106.80554300,-6.29881600,106.80081700
3256,-6.31508500,106.89805600,-6.31227000,106.89049800
3257,-6.17170900,106.90520900,-6.17131300,106.90460900
3258,-6.12997700,106.91823600,-6.14104100,106.91790500
3259,-6.22543900,106.59121800,-6.22951200,106.58755000
3260,-6.17110800,106.78990300,-6.17512900,106.78883400
3261,-6.34777200,106.74974000,-6.34743400,106.75363000
3262,-6.27532300,106.84112800,-6.27220900,106.84308100
3263,-6.26240600,106.80097900,-6.26888900,106.80249500
3264,-6.24133600,106.93723900,-6.24753500,106.93384300
3265,-6.23449400,106.81534100,-6.23651900,106.81647500
3266,-6.28559800,106.82904800,-6.28241100,106.82749800
3267,-6.16016000,106.90589400,-6.16229200,106.90503700
3268,-6.37471200,106.89679300,-6.37063600,106.89429600
3269,-6.23453900,106.78591100,-6.23325100,106.79012600
3270,-6.21794600,106.82976200,-6.21799700,106.82714800
3271,-6.19903700,106.84177800,-6.19240000,106.83865800
3272,-6.18480900,106.88106700,-6.18384000,106.88346800
3273,-6.20854900,106.80735700,-6.20853400,106.80951500
3274,-6.20793600,106.78810800,-6.19704800,106.78929100
3275,-6.16422600,106.83228300,-6.16573300,106.83042800
3276,-6.24221000,106.85259500,-6.23863000,106.85661100
3277,-6.13453800,106.88040600,-6.13742300,106.87367600
3278,-6.33614400,106.80649800,-6.34524700,106.80945200
3279,-6.19167900,106.75576300,-6.18801100,106.75843500
3280,-6.17123300,106.81055300,-6.17429100,106.80961300
3281,-6.33436700,106.92359700,-6.32475800,106.92404900
3282,-6.22617900,106.83675500,-6.22407100,106.84597500
3283,-6.19288800,106.85578100,-6.19402100,106.85620800
3284,-6.25808100,106.78955100,-6.25980500,106.78766600
3285,-6.28875800,106.85633100,-6.29089300,106.86004400
3286,-6.26958400,106.80535400,-6.26001800,106.80141100
3287,-6.24804900,106.79663600,-6.24974200,106.79368700
3288,-6.24217600,106.85512600,-6.25068100,106.86028900
3289,-6.19790000,106.81626900,-6.19081800,106.81878400
3290,-6.19404300,106.81833200,-6.19282600,106.82079600
3291,-6.16580000,106.90219600,-6.16883200,106.90026300
3292,-6.21460400,106.82960400,-6.21507400,106.82857600
3293,-6.25257300,106.76612100,-6.25452900,106.77595600
3294,-6.27860900,106.84489000,-6.27418100,106.83866000
3295,-6.17077500,106.86677700,-6.17287300,106.86771700
3296,-6.28356100,106.81930600,-6.28239800,106.81341400
3297,-6.16251100,106.79117900,-6.16432200,106.79078900
3298,-6.22122100,106.83598400,-6.22467100,106.84068000
3299,-6.29667600,106.82125600,-6.29375600,106.81618300
3300,-6.15049900,106.85285100,-6.15054300,106.85659800
3301,-6.26116300,106.81542800,-6.26602900,106.81612100
3302,-6.21320600,106.82877100,-6.21530100,106.82792000
3303,-6.17733000,106.76827300,-6.17609800,106.77279300
3304,-6.24297700,107.03722000,-6.24310800,107.04186500
3305,-6.27452300,106.86218500,-6.28471100,106.86331100
3306,-6.30318900,106.81417300,-6.30657600,106.81388200
3307,-6.16332100,106.81999200,-6.15637600,106.81670800
3308,-6.19966700,106.88618300,-6.19973700,106.88726500
3309,-6.24972200,106.84416600,-6.26230700,106.84834500
3310,-6.20276600,106.81587800,-6.20935200,106.81794400
3311,-6.19788500,106.84107600,-6.19808300,106.83839500
3312,-6.21723800,106.76332600,-6.21684700,106.76441100
3313,-6.22682800,106.83324800,-6.22756100,106.83311000
3314,-6.19049800,106.76218500,-6.19251300,106.75668500
3315,-6.27533400,106.79906100,-6.27336400,106.79489600
3316,-6.25859300,106.86387900,-6.25663500,106.86337000
3317,-6.21474800,106.82962900,-6.21509600,106.82856400
3318,-6.28373700,106.78127700,-6.27590500,106.77491400
3319,-6.24016500,106.85602900,-6.23692900,106.85692300
3320,-6.18874700,106.78096900,-6.20062400,106.78599300
3321,-6.18748300,106.67422200,-6.19705500,106.68091000
3322,-6.18503100,106.83265300,-6.18511800,106.83280100
3323,-6.24313800,106.80273400,-6.24791600,106.81496400
3324,-6.19514600,106.81759300,-6.19361300,106.81561600
3325,-6.18407900,106.74635000,-6.18306300,106.74854400
3326,-6.25463700,106.95161300,-6.26300000,106.94873000
3327,-6.15729300,106.83680700,-6.15172800,106.83543900
3328,-6.24758200,106.78998200,-6.24205000,106.78270100
3329,-6.14299500,106.80672900,-6.14485300,106.80464700
3330,-6.19837600,106.84693900,-6.20127500,106.85126300
3331,-6.17383500,106.77911700,-6.17920100,106.78405300
3332,-6.27424300,106.83543000,-6.27465000,106.83775600
3333,-6.30113100,106.67140800,-6.29669100,106.67585400
3334,-6.24458200,106.79333400,-6.25414900,106.79693300
3335,-6.31000500,106.72600200,-6.30355300,106.72580300
3336,-6.25610300,106.85348300,-6.25677300,106.85402900
3337,-6.24589700,106.79878200,-6.24549100,106.80393700
3338,-6.15679700,106.89893300,-6.15200500,106.89604700
3339,-6.21389600,106.83028700,-6.21490200,106.82756600
3340,-6.21757500,106.81916200,-6.22136100,106.82094300
3341,-6.11308900,106.76209900,-6.10942000,106.76068900
3342,-6.21516500,106.91868300,-6.21692200,106.91120700
3343,-6.24737900,106.76995300,-6.23788500,106.76919500
3344,-6.18513600,106.83256500,-6.18622800,106.83299800
3345,-6.26477000,106.81627100,-6.26411400,106.80708900
3346,-6.26951300,106.83074000,-6.27665600,106.82331100
3347,-6.26891700,107.03519900,-6.26973800,107.03749000
3348,-6.21498800,106.81871500,-6.21535500,106.82181000
3349,-6.21379300,106.73202800,-6.21476800,106.72509600
3350,-6.24327300,106.62677500,-6.23907500,106.62282100
3351,-6.20991200,106.85153500,-6.21333200,106.86143600
3352,-6.15943700,106.81878100,-6.15744900,106.81664400
3353,-6.18207000,106.89383800,-6.18163900,106.89608700
3354,-6.13070300,106.85378700,-6.13332100,106.85329100
3355,-6.25589900,106.85443800,-6.25163100,106.86098400
3356,-6.16213300,106.81331100,-6.16171500,106.81230500
3357,-6.20664400,106.78386100,-6.21046900,106.78909000
3358,-6.24888300,106.79996400,-6.24536600,106.79717100
3359,-6.22949500,106.91144500,-6.22928400,106.91200200
3360,-6.20222100,106.88298800,-6.20171400,106.88829300
3361,-6.22128000,106.82583100,-6.21986100,106.82171000
3362,-6.16726800,106.64392600,-6.17073300,106.63760600
3363,-6.13776300,106.63293700,-6.14437600,106.63243900
3364,-6.16523100,106.79635800,-6.16529100,106.79539300
3365,-6.27308400,106.75811600,-6.27462500,106.75701600
3366,-6.58687500,106.75896300,-6.57274700,106.74366500
3367,-6.20444800,106.81912100,-6.20476600,106.81790500
3368,-6.18537100,106.79709300,-6.18985400,106.79735300
3369,-6.20983200,106.85993000,-6.20453200,106.86453600
3370,-6.21510500,106.81280500,-6.21539500,106.81707200
3371,-6.23947300,106.92522300,-6.23756800,106.93084500
3372,-6.25822600,106.86366300,-6.25718700,106.84957500
3373,-6.17344800,106.79755100,-6.17396100,106.79592100
3374,-6.22974800,106.59091300,-6.23371200,106.58784500
3375,-6.17209700,106.87399200,-6.17300000,106.87436300
3376,-6.18051400,106.89840300,-6.18180600,106.90050800
3377,-6.26170400,106.93679400,-6.26317600,106.93246300
3378,-6.29159100,106.71766300,-6.29029000,106.71515400
3379,-6.20507500,106.81030700,-6.20600500,106.80988400
3380,-6.23318200,106.81481400,-6.23559400,106.81683100
3381,-6.20530100,106.75890300,-6.20511300,106.76070400
3382,-6.19451100,106.81908500,-6.19658000,106.82292500
3383,-6.20222000,106.78157200,-6.19988300,106.78247700
3384,-6.24036900,106.84497700,-6.23672100,106.84411700
3385,-6.17714000,106.84397100,-6.17382100,106.83886500
3386,-6.22155500,106.60317300,-6.22256300,106.60480300
3387,-6.22505300,106.83870300,-6.22478600,106.83862800
3388,-6.18775900,106.88490500,-6.19013000,106.88143900
3389,-6.59449700,106.81031300,-6.59045600,106.80271700
3390,-6.16977300,106.76480200,-6.17848800,106.76384000
3391,-6.12429100,106.79438100,-6.12218900,106.79226100
3392,-6.22025900,106.73996800,-6.21506600,106.72646600
3393,-6.21598300,106.82121800,-6.21617000,106.82399100
3394,-6.26060800,106.77633400,-6.26458000,106.77523500
3395,-6.26324500,106.83063700,-6.26177200,106.83775200
3396,-6.16404600,106.78903200,-6.16033600,106.78333300
3397,-6.16721200,106.82313400,-6.17007900,106.81687300
3398,-6.27441200,106.92345000,-6.27390100,106.92309000
3399,-6.28349000,106.79352900,-6.28912800,106.79951300
3400,-6.20087300,106.79111200,-6.20064100,106.78583300
3401,-6.21841800,106.61629500,-6.21770100,106.60881200
3402,-6.17025800,106.81608400,-6.16913300,106.81712000
3403,-6.25955700,106.97200700,-6.25924500,106.97263600
3404,-6.19332500,106.86970500,-6.19647800,106.87224100
3405,-6.23633100,106.81389800,-6.23827300,106.81255600
3406,-6.16298700,106.84102100,-6.16378000,106.84492300
3407,-6.27072600,106.71941000,-6.27208400,106.71395600
3408,-6.22187300,106.93108500,-6.22108200,106.92451900
3409,-6.30031800,106.74211500,-6.29456300,106.74575500
3410,-6.21919100,106.82008300,-6.21871300,106.82129300
3411,-6.25055500,106.79409200,-6.24947900,106.79586100
3412,-6.18548900,106.78327100,-6.18210500,106.78586800
3413,-6.21575700,106.82184000,-6.21600000,106.82321600
3414,-6.37620400,106.90373100,-6.38561600,106.90304900
3415,-6.17332200,106.75150000,-6.17211600,106.75155100
3416,-6.20139700,106.84307000,-6.19913600,106.84587500
3417,-6.31203100,106.64894500,-6.30686100,106.65269300
3418,-6.22418900,106.58743700,-6.22528700,106.58853200
3419,-6.35882200,106.84779500,-6.36264000,106.85474900
3420,-6.23994000,106.85293900,-6.24034100,106.85787500
3421,-6.12092400,106.68858500,-6.14632100,106.68480100
3422,-6.15971000,106.85300500,-6.16899500,106.85084700
3423,-6.25483400,106.79710300,-6.25749800,106.80236100
3424,-6.20791600,106.80575500,-6.20721100,106.80890000
3425,-6.17514900,106.78000400,-6.17073400,106.78300700
3426,-6.21547400,106.83614000,-6.21884100,106.83580800
3427,-6.32342800,106.70893400,-6.32511400,106.70461900
3428,-6.20458100,106.75801800,-6.20130700,106.76271100
3429,-6.19708400,106.75157300,-6.19743100,106.74778900
3430,-6.28575600,106.71549100,-6.28886500,106.70598900
3431,-6.21727400,106.76191300,-6.21647700,106.77193000
3432,-6.28793300,106.83938200,-6.29077600,106.83648900
3433,-6.29251300,106.74647900,-6.29559200,106.73696100
3434,-6.21419800,106.84274800,-6.22142400,106.84440700
3435,-6.26228900,106.88455900,-6.25847600,106.87857600
3436,-6.28855600,106.86915100,-6.29542300,106.87187000
3437,-6.31173000,106.79425300,-6.31769600,106.80548400
3438,-6.19330500,106.88789300,-6.20193500,106.88712400
3439,-6.12951300,106.90638900,-6.12586700,106.90560300
3440,-6.13865900,106.71668600,-6.14318100,106.71585800
3441,-6.23275100,106.85655000,-6.23186200,106.85440300
3442,-6.14838300,106.70273000,-6.15547400,106.71950500
3443,-6.20536600,106.99013100,-6.20628000,106.99765600
3444,-6.30215100,106.83679800,-6.30184700,106.83629800
3445,-6.28605800,106.82884600,-6.28332800,106.83131400
3446,-6.28066500,106.79651200,-6.28011000,106.80146100
3447,-6.31153500,106.76171600,-6.31379700,106.76935400
3448,-6.22727600,106.85493100,-6.22381900,106.85219400
3449,-6.14694900,106.69665800,-6.15128000,106.69630300
3450,-6.24960400,106.84408400,-6.25127800,106.84536500
3451,-6.20411600,106.78300600,-6.20493300,106.78990700
3452,-6.17478100,106.86399600,-6.17505400,106.86198600
3453,-6.23712700,106.90988100,-6.23908400,106.90640400
3454,-6.21536400,106.84345600,-6.21213400,106.84415400
3455,-6.17599200,106.79126000,-6.17179100,106.78831100
3456,-6.20232700,106.78093500,-6.20369200,106.77690000
3457,-6.20938600,106.81225800,-6.20955300,106.81085400
3458,-6.22335600,106.84767500,-6.21983000,106.84898900
3459,-6.17431900,106.78933000,-6.17083600,106.78795000
3460,-6.18833700,106.75570400,-6.18942300,106.76766000
3461,-6.28971700,106.72963000,-6.28541500,106.72698000
3462,-6.14971600,106.89099600,-6.15273900,106.89647300
3463,-6.18352400,106.80177600,-6.17866700,106.80226600
3464,-6.19180400,106.84785900,-6.19409100,106.84563300
3465,-6.18853700,106.75577500,-6.19410400,106.75502700
3466,-6.33791400,106.73108900,-6.33890400,106.73330500
3467,-6.28812700,106.82069100,-6.28588700,106.81876800
3468,-6.21872200,106.77790700,-6.22041600,106.76260700
3469,-6.16220800,106.85936600,-6.16294000,106.86296800
3470,-6.22679500,106.85748000,-6.22154000,106.85441500
3471,-6.23501400,106.85180100,-6.23849600,106.85024900
3472,-6.28707500,106.78177200,-6.28589400,106.78222500
3473,-6.32904200,106.78940400,-6.33073300,106.78086100
3474,-6.14545500,106.69699800,-6.14113600,106.69977500
3475,-6.21070700,106.81003700,-6.20888700,106.80895700
3476,-6.20934200,106.81773600,-6.20546100,106.81688800
3477,-6.17115900,106.79448300,-6.17469900,106.79588600
3478,-6.13869100,106.87831800,-6.14375800,106.87732100
3479,-6.26883400,106.85924800,-6.26969400,106.86018600
3480,-6.16928500,106.90142400,-6.16933200,106.90477100
3481,-6.17971300,106.79323000,-6.17809000,106.79134400
3482,-6.20236100,106.82382700,-6.20163100,106.83117500
3483,-6.19128400,106.84794800,-6.18597300,106.84456000
3484,-6.23099400,106.82791700,-6.22518200,106.82582600
3485,-6.19874500,106.82438300,-6.20297400,106.82639700
3486,-6.25454600,106.83326600,-6.26039300,106.83488200
3487,-6.27765700,106.70027100,-6.27513000,106.69945500
3488,-6.14874600,106.83246200,-6.14797400,106.83027800
3489,-6.17951300,106.79639800,-6.19079300,106.79773500
3490,-6.25603500,106.85118800,-6.25750500,106.85319800
3491,-6.19103400,106.75721800,-6.19492400,106.75591000
3492,-6.20667800,106.81013800,-6.21137900,106.81282300
3493,-6.22092100,106.90442800,-6.22210400,106.90232300
3494,-6.25768100,106.75316000,-6.26762600,106.75386800
